Name,Current Price,Old Price,Discount,Date
"DELL Refurbished Latitude 3420-14"" FHD-11th Gen Intel Core I5-1135G7 Quad-Core-16GB RAM-512GB SSD-Win 11 Pro","KSh 40,499","KSh 58,000",30%,2025-07-05
"DELL  Latitude 7300 Business Laptop (13-inch) 8th gen Intel Core i5, 8GB RAM, 256GB Storage, and UHD Graphics 620","KSh 22,000","KSh 35,000",37%,2025-07-05
"HP Refurb EliteBook 1030 G2, Intel Core I7 7th X 360 , 8GB RAM, 256GB SSD 14"" FHD Touchscreen Display","KSh 35,999",N/A,N/A,2025-07-05
"HP Refurbished Probook 640 G2 Intel Core I5 - 6th Generation - 500GB HDD- 8GB RAM -14"" - Black","KSh 17,999","KSh 24,000",25%,2025-07-05
"HP Refurbished EX-UK EliteBook X360 830 G8 13.3"" Touchscreen 2 In 1 Notebook 1920x1080 FHD Intel Core I5 11th Generation - 8GB RAM - 256GB SSD - Windows 11 Pro","KSh 47,000",N/A,N/A,2025-07-05
"Asus Zenbook 14 Flip , Intel Core™ I7 1360P 12 Core-Processor,16GB LPDDR5 RAM, 1TB M.2 NVME SSD, 14 Inch 2.8K OLED Touchscreen, Intel® Iris™ Xe Graphics, Windows11 Home, Harman/kardon Speakers, 75WHrs Battery, Ponder Blue","KSh 194,250","KSh 230,000",16%,2025-07-05
"HP Elitebook 820 G3 6th Gen , Core I7, 16GB RAM-SSD 256GB -12.5"", Sliver Refurbished, 6 Months WRTY","KSh 25,899","KSh 32,899",21%,2025-07-05
"HP Brand New Laptop 15-fd0336nia, Intel Core i3 1315U, 4GB DDR4 3200, 256GB PCIe NVMe M.2 SSD, FreeDOS, 15.6"" FHD","KSh 58,000","KSh 65,000",11%,2025-07-05
"Lenovo ThinkPad X260 Intel Core I5, 8GB RAM, 256GB SSD, 12.5'' REFURBISHED","KSh 17,500","KSh 29,000",40%,2025-07-05
"Apple  16GB RAM,  Refurbished  MacBook pro 13''(2012) Fast 256gb SSD, Macbook Operating System Installed, Office Installed + Free Wireless Mouse","KSh 33,500","KSh 50,000",33%,2025-07-05
"HP Refurbished EliteBook 840 G6 Core I5 16GB 256GB SSD 8th Gen 14Inch Touchscreen Ultrabook Laptop, (6 Months WRTY)","KSh 31,800","KSh 60,000",47%,2025-07-05
"Lenovo Thinkpad Yoga 260 x370 Core i5 8GB 256GB SSD, 12.5 Inches Touchscreen With stylus pen +Bag","KSh 25,600","KSh 38,000",33%,2025-07-05
"Asus TUF Gaming A15 FA506NCR AMD Ryzen™ 7 7435HS 3.1GHz 16GB DDR5-5600 512GB PCIe 4.0 NVME SSD 15.6"" FHD (1920 X 1080)  144Hz Refresh Rate NVIDIA® GeForce RTX™ 2050 4GB GDDR6 Windows 11 HOME UK Backlit Keyboard Color: Graphite Black 1 Year Warranty","KSh 140,500","KSh 155,000",9%,2025-07-05
"HP REFURBISHED LAPTOP ELITEBOOK 1030 G7 X360, INTEL CORE I7, 16GB RAM DDR4, 512GB SSD NVME, 10TH GENERATION, TOUCHSCREEN, X360, 4K DISPLAY, WINDOWS 11 PRO","KSh 58,000","KSh 60,000",3%,2025-07-05
"Apple Refurbished MacBook Pro 13"" Core I5 2.5GHz 4GB RAM, 500GB HDD ( 2012) - Silver","KSh 21,000","KSh 28,000",25%,2025-07-05
"Lenovo Refurbished Yoga 11e X360 Celeron -Touchscreen- 11.6"" 4GB RAM - SSD 128GB + LAPTOP BAG","KSh 11,874","KSh 18,000",34%,2025-07-05
HP Elitebook 1040 G6 Intel Core I7-8th Generation Touchscreen 16GB RAM 512GB SSD,"KSh 52,999","KSh 60,000",12%,2025-07-05
HP BRAND NEW  255 G8 AMD RYZEN 3 4GB RAM 1TB HDD (1YR WRTY),"KSh 55,000","KSh 90,000",39%,2025-07-05
"HP Probook X360 11 G5, EE 8GB RAM , 128GB SSD ,","KSh 14,999",N/A,N/A,2025-07-05
"HP Zbook 15 G6 Intel Core I7 9th Gen 32GB RAM 512GB SSD + 4GB NVIDIA 15.6 Inches""","KSh 89,699","KSh 125,000",28%,2025-07-05
HP EliteBook 840 G5 CORE I5 8TH GEN 8GB RAM 256SSD,"KSh 28,499","KSh 37,000",23%,2025-07-05
"Lenovo Refurbished EX-UK ThinkPad X1 Yoga 2-in-1 Gen 6, 11th Generation Intel Core I7-1185G7, 14"" WUXGA (1920 X 1200) IPS, Anti-Reflective, Touchscreen, 32GB Ram, 512GB SSD, Fingerprint Reader, Garaged Pen, Windows 11 Pro","KSh 72,000",N/A,N/A,2025-07-05
HP Refurbished EX-UK EliteBook X360 1030 G8 Notebook PC Intel Core I7 11th Gen 3.0 GHz 32GB RAM 256GB SSD 13.3 Inches FHD Multi-Touch Display,"KSh 64,000",N/A,N/A,2025-07-05
HP REFURBISHED OMEN Gaming Laptop intel core i9-13th Gen 16GB 1TB NVIDIA RTX 3060 GRAPHICS,"KSh 225,000","KSh 250,000",10%,2025-07-05
"HP Refurbished EX-UK ProBook x360 11 G6 2 in 1 Touchscreen Laptop Intel Core i3 10th Gen 1.0 GHz, 8GB RAM, 128GB SSD, 11.6 Inch HD Display, Webcam, WiFi, Win 11 Pro","KSh 22,000",N/A,N/A,2025-07-05
"HP Refurbished Elitebook 745 G6 AMD Ryzen 5 Pro 3500U 16GB RAM 256GB SSD 2GB Radeon Graphics 14"" FHD 1080p Touchscreen Windows 11 Pro Laptop Plus Free Laptop Stand","KSh 32,299","KSh 40,000",19%,2025-07-05
"HP Refurbished Elitebook 820 G3 Laptop, 12.5"" HD Display, Intel Core i5-6300U 2.4Ghz, 8GB RAM, 256GB SSD, 802.11 AC, Windows 10 Professional + Free Laptop Bag","KSh 18,999",N/A,N/A,2025-07-05
"Lenovo Refurbished Thinkpad X1Carbon,Core I7-8th Gen  -512GB SSD,16GB RAM - Win 10 Pro","KSh 49,199","KSh 75,500",35%,2025-07-05
Lenovo REFURBISHED ThinkPad L13 Gen 2 (type 20VJ),"KSh 45,000",N/A,N/A,2025-07-05
HP REFURBISHED PROBOOK 11 G2 *TOUCH SCREEN* CORE I3 8GB 128SSD  WINDOWS 10,"KSh 20,999","KSh 38,000",45%,2025-07-05
Lenovo ThinkPad X1 Yoga Laptop Charger-65w USB Type-C AC Adapter With Power Cable,"KSh 2,500","KSh 3,000",17%,2025-07-05
"Lenovo REFURBISHED ThinkPad X1 Carbon, 4th Gen (20FC) Intel® Core™ I5, 14"" FHD, 8GB RAM + 256GB SSD, Windows 11 Pro","KSh 28,000",N/A,N/A,2025-07-05
"HP  EliteBook 840 G1 8GB Ram, 128 GB SSD, 14'' Screen Display Refurbished Intel Core i5 Laptop. Bluetooth,Webcam, Windows 11 PRO Activated, Office & software Installed + Free Bag + Charger + wireless Mouse,MousePad + Extension","KSh 18,500","KSh 22,000",16%,2025-07-05
"DELL Refurbished Latitude 7250, Core I7, 8Gb RAM. 256Gb SSD, Keyboard Backlit, 13.3Inches","KSh 18,599","KSh 34,000",45%,2025-07-05
"HP Refurbished EliteBook 840 G1 Core I5 8GB RAM 500GB HDD 14"" Touchscreen Windows Laptop  + Bag + Mouse","KSh 19,999","KSh 30,000",33%,2025-07-05
HP Elitebook 840 G1 Refurbished Has A 14.0-inch Display. An Intel Core I5 4th Gen 8GB DDR3 RAM 256gb Ssd Plus  500gb Hdd.windows 10 Pro Installed And Activated,"KSh 18,050","KSh 23,000",22%,2025-07-05
"HP  Refurbished EliteBook 16GB RAM 256GB SSD Intel Core i5 14'' Windows 11 PRO Activated, Office & Basic software Installed, Free Bag + Free wireless mouse + Charger + Mouse Pad","KSh 22,500","KSh 35,000",36%,2025-07-05
"Asus A*SUS TUF Gaming FX505GE,  15.6-inch FHD  GAMING Laptop, NVIDIA  GTX 1050 Ti , 4GB Graphics , Core I7 8750H CPU, 12 CPUs  8th Gen , 16GB RAM  512GB SSD  'Windows 11","KSh 55,000","KSh 80,000",31%,2025-07-05
"Apple Refurbished MacBook pro 13''(2012)16 GB RAM, 256 SSD Storage, Macbook Operating System Installed, Office Installed,Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.","KSh 28,500","KSh 32,000",11%,2025-07-05
"DELL XPS 13 9365 X360 TOUCHSCREEN 13.3"" 7th Gen Intel Core I5 8GB RAM, 256GB SSD, Windows 11 Plus Free Laptop Stand","KSh 37,999","KSh 50,000",24%,2025-07-05
HP Refurbrished Elitebook 840 g2 core i5 8gh ram 500gb hdd 14 Inches HD Display,"KSh 17,000","KSh 30,000",43%,2025-07-05
DELL REFURBISHED 3410 Intel(R) Core(TM) I5 10th Gen 16 GB RAM 512 GB SSD 14 Inch Display Windows 10 Pro,"KSh 52,800",N/A,N/A,2025-07-05
915 Generation DDR2 4GB Ram Memory 667Mhz 1.8V For AMD Intel,"KSh 1,939","KSh 3,782",49%,2025-07-05
"HP ProBook 445 G9 Notebook PC, AMD Ryzen 7 5825U, 16GB RAM, 256GB SSD, AMD Radeon Graphics, 14 Inches FHD Display, Touchscreen","KSh 69,000","KSh 90,000",23%,2025-07-05
"Lenovo Refurbished Thinkpad X250 Intel Core I5 8GB RAM 256GB SSD STORAGE 12.5'' Black, 6 Months WRTY Windows 10 pro installed office 2019 activated","KSh 15,199","KSh 25,000",39%,2025-07-05
"Lenovo Refurbished ThinkPad X1 Carbon Gen 6, 14.0 Inches FHD Display,  Intel Core I5 8th Gen Processor, 8GB RAM, 256GB SSD, Windows 11 Pro","KSh 35,000","KSh 44,000",20%,2025-07-05
"HP EliteBook X360 1030 G3 Intel Core I7 1.8GHz,8GB RAM, 512 GB SSD","KSh 45,899","KSh 62,999",27%,2025-07-05
"HP H*P 15-dw3xxx Laptop, 11th Gen Intel Core I7-1165G7 Processor, 8 GB RAM, 256 GB SSD Storage, , Windows 10 Pro, IRIS Grahics","KSh 32,000","KSh 55,000",42%,2025-07-05
HP Refurbished EliteBook 830 G5 Intel Core I5 8th Gen 8GB RAM 256GB SSD 13.3 Inches FHD Display,"KSh 28,500","KSh 35,000",19%,2025-07-05
HP Spectre X360-Refurbished Intel Core I7 2.8GHz 8gb Ram 256GB SSD 13.3 Inches,"KSh 74,999","KSh 83,500",10%,2025-07-05
"HP Refurbished Elitebook 820 G3 Core I5, 16GB RAM, 1TB SSD -12.5""","KSh 25,999","KSh 32,000",19%,2025-07-05
"Acer New Laptop Predator Helios Neo 16 PHN16-72-99PA, Intel Core i9 14900HX, 16GB DDR5 5600, 1TB SSD M.2 PCIe NVMe, NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics, Windows 11 Home, 16” WUXGA 165Hz","KSh 235,000","KSh 250,000",6%,2025-07-05
HP Refurbished EliteBook 840 G3 Core I5 8GB 256GB SSD 14 Inch 6th Gen Win 10 Touchscreen + Mouse(6 Months WRTY),"KSh 26,999","KSh 34,000",21%,2025-07-05
"HP EliteBook 1030 G3 Refurbished 8th Gen Intel Core I7 16GB RAM, 512GB SSD, 14.0″Silver","KSh 55,000","KSh 75,000",27%,2025-07-05
"HP Pro X2 612 G2 Core I5 7th Generation 8GB RAM 256GB SSD, 12.5 Inches Touchscreen, HD Dual Camera With Stylus Pen And Detachable Keyboard, 2 In 1 Laptop","KSh 33,600","KSh 37,000",9%,2025-07-05
"DELL   Latitude E7250  i7 5Gen 8GB, RAM 256GB SSD","KSh 18,000","KSh 30,000",40%,2025-07-05
"HP 8GB RAM, 500GB Hard Disk Elitebook 8460P/8470P Refurbished Laptop 14'' Inches Screen Display, & Intel Core I5 Laptop,Webcam, Windows 11 PRO Activated, Office & Basic Software Installed + Free Bag + Charger +Mouse Pad + Free Wireless Mouse+ Extension","KSh 16,899","KSh 22,000",23%,2025-07-05
HP EliteBook 820  Core I7 8GB RAM 1TB Slim Ultrabook Laptop Refurbished 6Months Warranty,"KSh 23,498","KSh 34,000",31%,2025-07-05
"HP Elitebook 840 G2 Refurbished Intel Core I5 -8GB Ram -256GB SSD-5th Gen-Dos-Black-14""","KSh 20,399","KSh 27,500",26%,2025-07-05
"HP Refurbished EliteBook 840 G2  - 14"" - 5th Gen. Intel Core I7, 1TB HDD, 8GB RAM, Black","KSh 24,889","KSh 32,000",22%,2025-07-05
DELL Latitude 7280 Core I7-7600U 8GB 256GB,"KSh 23,999","KSh 34,000",29%,2025-07-05
"HP Refurbished EliteBook 1040 x360 G6 2-in-1 Laptop, 14"" FHD (1920 x 1080) Multi-Touch Touchscreen, Intel Core i7-8665U, 16 GB RAM, 512 GB SSD, Windows 10 Pro + Free Laptop Bag","KSh 53,999",N/A,N/A,2025-07-05
"HP Elitebook 840 G2 Refurbished Intel Core I5 -8GB Ram -1TB HDD-5th Gen-Dos-Black-14""","KSh 20,999","KSh 27,000",22%,2025-07-05
"Lenovo Ideapad 1-12th Gen Intel Core I3-256GB SSD+4GB RAM-14 Inch HD-Grey-Bag+Mouse+64GB Flash, (1YR WRTY)","KSh 51,999","KSh 58,999",12%,2025-07-05
"HP Elitebook 840 G4 Intel Core I7 7Th Gen,16GB Ram,512GB SSD","KSh 33,499","KSh 56,000",40%,2025-07-05
"DELL DeII XPS 13 9315 Detachable 2-in-1 Laptop 2024 Touch , Core I5-1230U - 512GB SSD Hard Drive - 16GB RAM 10 Cores","KSh 65,000","KSh 150,000",57%,2025-07-05
Lenovo  Refurbished Thinkpad X240 Intel Core i7 8GB RAM 256GB SSD 12.5'' Black,"KSh 21,000","KSh 42,000",50%,2025-07-05
"Apple Refurbished MacBook Pro 13"" Core I5 16GB RAM, 1TB HDD ( 2012) 2.5GHz- Silver","KSh 34,700","KSh 40,000",13%,2025-07-05
"HP Elitebook 840 G2 Refurbished Intel Core I5 -16GB Ram -500GB HDD-5th Gen-Dos-Black-14""","KSh 19,899","KSh 26,000",23%,2025-07-05
"HP Elitebook 840 G2 Refurbished Intel Core I5 -8GB Ram -500GB HDD-5th Gen-Dos-Black-14""","KSh 17,699","KSh 23,000",23%,2025-07-05
"HP EliteBook 840 G2 Refurbished Intel Core I5 -8GB Ram -256GB SSD-Black-14""","KSh 19,599","KSh 30,000",35%,2025-07-05
DELL BRAND NEW SEALED  VOSRO 3500 CORE I5 4GB 1TB 15.6'' INCHES UBUNTU (1YR WRTY),"KSh 86,000","KSh 90,000",4%,2025-07-05
"Apple MacBook Pro 13"" Retina 2014 2.7GHz Core i5 8GB RAM 256GB SSD","KSh 36,500","KSh 50,000",27%,2025-07-05
"HP Probook x360 11 G4 EE Intel core i5 8GB RAM 256GB SSD 8th generation 11.6 Inches Touchscreen, HDMI, 2 in 1 Laptop","KSh 21,999","KSh 25,000",12%,2025-07-05
"Apple Refurbished MacBook pro 13''(2012)16 GB RAM, 1TB HARDISK Storage, Macbook Operating System Installed, Office Installed,Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.","KSh 28,500","KSh 34,000",16%,2025-07-05
"HP EliteBook X360 1030 G3, Intel Core I7 8th Gen, 8GB RAM, 512GB SSD, 13.3"" FHD Touchscreen Display","KSh 53,999","KSh 71,698",25%,2025-07-05
"Lenovo IdeaPad 1 14IGL7, Intel Celeron N4020, 8GB DDR4 3200, 256GB SSD M.2 2242 PCIe 4.0x4 NVMe, No OS, 14"" HD + Free Laptop Bag","KSh 40,000",N/A,N/A,2025-07-05
HP Spectre 15-AW0013 X360 Intel Core I7 512GB SSD 16GB RAM 15.6 Win10pro,"KSh 100,000","KSh 167,500",40%,2025-07-05
"HP EliteBook 820 G1 Core I5 8GB RAM 500gb HDD Slim Ultrabook Laptop Refurbished, (6 Months WRTY)","KSh 17,099","KSh 22,000",22%,2025-07-05
HP EliteBook x360 1030 G3 Intel Core i7 8th Gen 16GB RAM 512GB SSD 13.3 Inches FHD Touchscreen Display,"KSh 69,000",N/A,N/A,2025-07-05
"Asus Refurbished Intel Core M7-6Y75 (Dual-core, 1.2 GHz Base Frequency, Up To 3.1 GHz With Turbo Boost), Up To 2.2 GHz With Turbo Boost), 12.5-inch FHD (1920 X 1080) IPS Touchscreen, Intel HD Graphics 515, 16GB RAM, 64GB EMMC Flash Storage, ChromeOS","KSh 28,000",N/A,N/A,2025-07-05
"Lenovo Refurbished EX-UK ThinkPad X1 Yoga (Gen 6) 14"" 2-in-1 Convertible Laptop, Intel Core I7 1185G7 3.0Ghz, 32GB RAM, 512GB NVMe SSD, 14.0"" WUXGA (1920 X 1200) IPS, Anti-glare, Touchscreen, Windows 11 Pro","KSh 73,000",N/A,N/A,2025-07-05
"HP 8GB RAM, 500GB Hard Disk, Lenovo X131E, 12.5'' Screen Display, Windows 11 PRO Activated, Office & Basic Software Installed +Free Bag  + Charger  + Free Wireless Mouse + Free Mouse Pad + Free Extension.","KSh 16,999","KSh 20,000",15%,2025-07-05
"HP REFURB  ELITEBOOK 1040 G6 X360,INTEL CORE I7 8TH GEN 16GB RAM 512GB SSD TOUCHSCREEN (6 Months WRTY)","KSh 61,999","KSh 62,000",1%,2025-07-05
"Asus Refurbished Intel Core M3-6Y30 (Dual-core, 0.9 GHz Base Frequency, Up To 2.2 GHz With Turbo Boost), 12.5-inch FHD (1920 X 1080) IPS Touchscreen, Intel HD Graphics 515, 4GB RAM, 64GB EMMC Flash Storage, ChromeOS","KSh 18,000",N/A,N/A,2025-07-05
"HP Refurbished EX-UK EliteBook x360 1040 G7 14"" Touchscreen 2 in 1 Notebook - Intel Core i7 (10th Gen) i7-10610U 1.80 GHz - 16 GB RAM - 512 GB SSD - Intel UHD Graphics Premium - Windows 11 Pro","KSh 64,000",N/A,N/A,2025-07-05
"HP EliteBook 820 G1 Intel Core I5 8GB RAM 500GB HDD Storage Slim Ultrabook Refurbished Laptop, Windows 11 PRO Activated, Office & Basic Software Installed, Free Bag + Charger + Wireless Mouse + Mouse Pad + Free Extension.","KSh 19,999","KSh 30,000",33%,2025-07-05
"HP Refurbished Elitebook  820  G3 6th Gen  ,  Core I7, 8GB RAM-SSD 512GB -12.5"", Sliver  (6 Months WRTY)","KSh 26,999","KSh 46,999",43%,2025-07-05
"HP X270 Intel Core I5-Refurbished-16GB RAM 256GB SSD Windows 10 Pro Laptop, 6 Months WRTY","KSh 19,499","KSh 26,000",25%,2025-07-05
"Lenovo ThinkPad X260 Intel Core I5, 8GB RAM, 512GB SSD SSD STORAGE, 12.5'' REFURBISHED Windows 10 Pro 64bit + Free Mouse And Mouse Pad","KSh 21,849","KSh 30,000",27%,2025-07-05
"Asus Vivobook 15 X1504ZA 15.6"" Full HD, Intel I7-1255U, 8GB DDR4 RAM, 512GB 512GB M.2 NVMe™, Backlit Keyboard, Windows 11 - Quiet Blue(1YR WRTY)","KSh 84,000",N/A,N/A,2025-07-05
HP Refurbished EliteBook 840 G3 Core I5 16GB 512GB SSD 14 Inch 6th Gen Win 10 Touchscreen + Bag (6 Months WRTY),"KSh 31,990","KSh 45,000",29%,2025-07-05
HP Refurbished EliteBook 820 G4 Core I5 7th Gen 8GB RAM 256GB SSD 12.5 Inch Ultra Slim Windows  Laptop,"KSh 21,500","KSh 27,000",20%,2025-07-05
"HP EliteBook 840 G6-8th Gen -Core I5, 16GB RAM, 512GB-SSD-Refurbished-14""- Silver-Win (6 Months WRTY)","KSh 35,999","KSh 42,000",14%,2025-07-05
Lenovo Refurbished THINKPAD T480 - Intel Core I5-8th Gen - 8GB RAM - 256GB SSD - Black,"KSh 24,999",N/A,N/A,2025-07-05
"Apple Refurbished MacBook Pro 13"" Core I5 8GB RAM, 1TB HDD ( 2012) 2.5GHz- Silver, 6 Months WRTY (6 Months WRTY)","KSh 25,999","KSh 45,999",43%,2025-07-05
Lenovo NEW -LENOVO THINKPAD T14s INTEL CORE i7 12TH GEN 16GB RAM 512GB SSD,"KSh 120,000",N/A,N/A,2025-07-05
"HP REFURBISHED ELITEBOOK 8440 CORE I5 4GB 500HDD 14"" WINDOWS 10 (6M WRTY)","KSh 16,999","KSh 27,000",37%,2025-07-05
"HP Brand New 15-fd0005dx, Intel Core I5 1235U, 8GB DDR4 3200, 512GB PCIe NVMe M.2 SSD, Windows 11 Home In S Mode, 15.6"" HD Touch Screen, No ODD, Natural Silver, 1 Year Warranty","KSh 79,000",N/A,N/A,2025-07-05
"Microsoft Refurbished EX-UK Surface Pro 4 1724 Tablet Intel Core I5-6300U 6th Gen 2.4 GHz, 8GB Ram, 256GB SSD  Windows 11 Pro","KSh 38,000",N/A,N/A,2025-07-05
"DELL  Latitude E7240 Core I5, 8GB Ram, 256GB Ssd 12.5” Refurbished, 6 Months WRTY","KSh 22,000","KSh 70,000",69%,2025-07-05
"HP 820 G4 Intel Core I5 7th Gen Refurbished 8GB-500GB HDD Silver-12.6"", 6 Months WRTY","KSh 20,998","KSh 30,000",30%,2025-07-05
HP H*P Pavilion Power 15ack,"KSh 35,000","KSh 55,000",36%,2025-07-05
"HP New Laptop OMEN 16-wd0073dx, Intel Core I7 13620H, 16GB DDR5 5200, 1TB PCIe Gen4 NVMe M.2 SSD, NVIDIA GeForce RTX 4060 8GB GDDR6 Graphics, Windows 11 Home, 16.1"" FHD 165Hz","KSh 205,000","KSh 220,000",7%,2025-07-05
"HP REFURBISHED ELITEBOOK 8460P CORE I5 8GB 1 TB 14'' WINDOWS 10, 6 Months WRTY","KSh 18,000","KSh 70,000",74%,2025-07-05
"HP GAMING LAPTOP ELITEBOOK 745 G6 , 14 INCH Non-Touch, AMD Ryzen 7 3700U, 16 GB RAM, 512GB SSD,4GB GRAPHICS,WINDOWS 11 PRO","KSh 38,000","KSh 80,000",53%,2025-07-05
"Asus TUF Gaming A15 FA507NUR, AMD Ryzen 7 7435HS 3.1GHz, 16GB DDR5-4800, 512 PCIe 4.0 NVMe M.2 SSD, 15.6-inch FHD 16:9, NVIDIA GeForce RTX 4050 Laptop GPU 6GB GDDR6, 720P HD camera, Windows 11 HOME,UK Backlit Keyboard, Color: Graphite Black, 1 Year warranty","KSh 190,200","KSh 200,000",5%,2025-07-05
"Lenovo Lenovo-Thinkpad Yoga 390 X360 Intel Core I5 16GB RAM 256GB SSD 8th Generation, Quad Core Windows 11 Pro 13.3 Inches FHD Touchscreen 2 IN 1 Laptop REFURBISHED","KSh 34,499","KSh 40,000",14%,2025-07-05
"Asus Vivobook Pro 15 OLED (Q543), Intel Core Ultra 9 185H, 24GB DDR5 5600, 2TB M.2 NVMe PCIe 4.0 SSD, NVIDIA GeForce RTX 3050 6GB GDDR6 Graphics, Windows 11 Home, 15.6” FHD OLED, No ODD","KSh 205,000",N/A,N/A,2025-07-05
"HP Refurbished Hp 8GB RAM, Fast Speed 256GB SSD EliteBook  Intel Core I5, 14'' Windows 11 PRO Activated,  Office & Basic Software Installed, Free Bag + Free Wireless Mouse + Charger + Mouse Pad.","KSh 19,999","KSh 22,000",9%,2025-07-05
"DELL XPS 13 9365 X360 TOUCHSCREEN 13.3"" 7th Gen Intel Core I5 8GB RAM, 256GB SSD, Windows 11 Plus Free Wireless Mouse.","KSh 37,524","KSh 50,000",25%,2025-07-05
HP ZBook 14u G5 Intel Core I5 8th Gen 16GB RAM 256GB SSD 14Inches Windows 11 Refurbished  Laptop,"KSh 31,999",N/A,N/A,2025-07-05
HP 840 G3 Intel Core I5-6th Generation 8GB RAM 256SSD,"KSh 23,000","KSh 24,000",4%,2025-07-05
"HP Refurbished EliteBook 820 G2, Core I7, 8GB RAM, 500,GB HDD, 12.5"" - BLACK","KSh 22,999","KSh 23,000",1%,2025-07-05
"Lenovo ThinkPad X260 Intel Core I7 8GB RAM 256GB SSD, 12.5 Inches Display Refurbished Laptop","KSh 19,699","KSh 31,679",38%,2025-07-05
"Asus Zenbook 14 Flip OLED (UP5401, 12th Gen Intel), 14.0-inch, OLED Touchscreen, Intel® Core™ I7-12700H, 16GB RAM, 512GB SSD, Windows 11 Home + ASUS SLEEVE","KSh 140,000",N/A,N/A,2025-07-05
"Lenovo REFURB ThinkPad T490s 14"" FHD (1920 X 1080) Laptop, Intel Core I7-8665U 1.9GHz Up To 4.8GHZ, 32GB RAM 512GB SSD, Backlit Keyboard, Windows 11 Pro 64-bit, T490s(i7-8th) 6 MONTHS","KSh 50,000","KSh 52,000",4%,2025-07-05
"HP Refurbished EX-UK EliteBook 850 G7 Laptop, 10th Gen Intel Core i5-10210U 1.6 GHz, 16GB RAM 512GB SSD, 15.6-inch Full HD (1920 x 1080) Display, Windows 11 pro","KSh 41,000",N/A,N/A,2025-07-05
"HP Refurbished EX-UK Envy 13 Laptop 13.3 Inch FHD 1920 x 1080 Display Intel Core i5 10th Gen, 1.6 GHz, Intel Iris Xe Graphics, 8GB, 512GB SSD, Backlit Keyboard, Wi-Fi 6, Windows 10/11 Pro","KSh 52,000",N/A,N/A,2025-07-05
"HP Refurbished EliteBook 840 G5, Core I7, 8GB 256GB SSD 8th Gen 14 Inch Touchscreen Ultrabook Laptop + Bag","KSh 37,900","KSh 45,000",16%,2025-07-05
"Lenovo Yoga 7 14IRL8, Intel Core i7 1355U, 16GB LPDDR5 5200 (Not Upgradable), 512GB SSD M.2 2242 PCIe 4.0x4 NVMe, Windows 11 Home, 14"" 2.2K Touch Screen","KSh 155,999",N/A,N/A,2025-07-05
DELL REFURBISHED Cheap and Affordable Latitude 13 3300 Intel Core i3 7th Gen 4GB RAM 128GB SSD 13.3 Inches HD Display,"KSh 24,000",N/A,N/A,2025-07-05
"Apple 2024 MacBook Pro Laptop With M4 Pro, 14core CPU, 20core GPU, Built For Intelligence, 16.2 Inch Liquid Retina XDR Display, 48GB Unified Memory, 512GB SSD Storage","KSh 350,000","KSh 500,000",30%,2025-07-05
"HP Refurbished EliteBook 830 G5 Core I5 512GB SSD 16GB RAM 13.3"" 8th Gen QuadCore Slim","KSh 45,000","KSh 55,500",19%,2025-07-05
HP 830 G6 X360 Touchscreen Core I7 8th Gen 16GB RAM 512GB SSD Refurbished LAPTOP,"KSh 42,000",N/A,N/A,2025-07-05
DELL Refurbished 7440 Corei5 8gb 500gb Laptop,"KSh 15,500",N/A,N/A,2025-07-05
"HP Refurbished Elitebook 745 G6 AMD Ryzen 5 Pro 3500U, 16GB RAM 512GB SSD, 2GB Radeon Graphics, 14"" FHD 1080p Touchscreen Windows 11 Pro Laptop .","KSh 39,500","KSh 60,000",34%,2025-07-05
Apple MACBOOK AIR M4 16/512GB,"KSh 165,000","KSh 185,000",11%,2025-07-05
Lenovo Refurbished ThinkPad Yoga 370 X360 Convertible Intel Core I5 7th Gen 8GB RAM 256GB SSD 14 Inches FHD Multi-Touch Display Laptop With Stylus Pen Plus Free Laptop Bag.,"KSh 26,124","KSh 35,000",25%,2025-07-05
"HP Refurbished EliteBook 8470p - Intel Core I5, 4GB RAM, 500GB HDD Storage-  Silver - 14"" Windows 10 Pro Installed, Office 2021 Activated","KSh 13,299","KSh 20,000",34%,2025-07-05
"HP Elitebook 840 G5 14"" FHD  Core I7-8250U,8GB RAM,512GB SSD Windows 10 Pro -Refurb","KSh 35,999","KSh 48,799",26%,2025-07-05
Lenovo Yoga 7 Core Ultra i7-155U 16GB RAM 1TB SSD Windows 11 14 Inch Touch Screen - Grey,"KSh 200,000",N/A,N/A,2025-07-05
"HP ProBook X360 11 G2 EE 8GB RAM 128GB SSD Core I5 7th Gen 11.6"" Touchscreen 2 in 1 Convertible  Slim Refurbished Laptop","KSh 20,500","KSh 28,000",27%,2025-07-05
HP REFURBISHED ProBook 450 G4 Notebook Intel Core I5 7th Gen 8GB 256GB SSD 15.6 Inch HD Display With 2GB Nvidia Graphics,"KSh 29,000","KSh 35,000",17%,2025-07-05
"Lenovo Thinkpad X13 Yoga X360 Core 15 16GB RAM 256GB SSD 10th Generation Quad Core 13.3 Inches FHD Touch Windows 11 Pro, HD Camera, HDMI, USB Type C, Stylus Pen Convertible 2 In 1 Laptop +Mouse","KSh 40,600","KSh 45,000",10%,2025-07-05
